warehouse_id,location,product_id,category,current_stock
WH02,Hoskote,PRD00229,Mobile,32
WH02,Hoskote,PRD00230,Grocery,13
WH02,Hoskote,PRD00231,Fashion,12
WH02,Hoskote,PRD00232,Laptop,7
WH02,Hoskote,PRD00233,Electronics,25
WH02,Hoskote,PRD00234,Beauty,17
WH02,Hoskote,PRD00235,Beauty,31
WH02,Hoskote,PRD00236,Beauty,20
WH02,Hoskote,PRD00237,Grocery,34
WH02,Hoskote,PRD00238,Beauty,12
WH02,Hoskote,PRD00239,Accessories,31
WH02,Hoskote,PRD00240,Fashion,28
WH02,Hoskote,PRD00241,Electronics,28
WH02,Hoskote,PRD00242,Laptop,30
WH02,Hoskote,PRD00243,Beauty,28
WH02,Hoskote,PRD00244,Electronics,24
WH02,Hoskote,PRD00245,Fashion,10
WH02,Hoskote,PRD00246,Laptop,7
WH02,Hoskote,PRD00247,Electronics,32
WH02,Hoskote,PRD00248,Mobile,24
WH02,Hoskote,PRD00249,Home,29
WH02,Hoskote,PRD00250,Beauty,20
WH02,Hoskote,PRD00251,Beauty,10
WH02,Hoskote,PRD00252,Home,10
WH02,Hoskote,PRD00253,Grocery,26
WH02,Hoskote,PRD00254,Electronics,19
WH02,Hoskote,PRD00255,Laptop,12
WH02,Hoskote,PRD00256,Grocery,20
WH02,Hoskote,PRD00257,Mobile,8
WH02,Hoskote,PRD00258,Mobile,23
WH02,Hoskote,PRD00259,Home,14
WH02,Hoskote,PRD00260,Grocery,29
WH02,Hoskote,PRD00261,Mobile,15
WH02,Hoskote,PRD00262,Electronics,19
WH02,Hoskote,PRD00263,Accessories,7
WH02,Hoskote,PRD00264,Accessories,9
WH02,Hoskote,PRD00265,Beauty,17
WH02,Hoskote,PRD00266,Fashion,20
WH02,Hoskote,PRD00267,Home,23
WH02,Hoskote,PRD00268,Fashion,15
WH02,Hoskote,PRD00269,Home,26
WH02,Hoskote,PRD00270,Beauty,31
WH02,Hoskote,PRD00271,Home,28
WH02,Hoskote,PRD00272,Beauty,8
WH02,Hoskote,PRD00273,Home,20
WH02,Hoskote,PRD00274,Accessories,9
WH02,Hoskote,PRD00275,Beauty,13
WH02,Hoskote,PRD00276,Mobile,34
WH02,Hoskote,PRD00277,Home,10
WH02,Hoskote,PRD00278,Accessories,20
WH02,Hoskote,PRD00279,Grocery,24
WH02,Hoskote,PRD00280,Beauty,26
WH02,Hoskote,PRD00281,Mobile,22
WH02,Hoskote,PRD00282,Beauty,7
WH02,Hoskote,PRD00283,Mobile,16
WH02,Hoskote,PRD00284,Beauty,21
WH02,Hoskote,PRD00285,Accessories,9
WH02,Hoskote,PRD00286,Home,16
WH02,Hoskote,PRD00287,Accessories,7
WH02,Hoskote,PRD00288,Grocery,9
WH02,Hoskote,PRD00289,Home,18
WH02,Hoskote,PRD00290,Laptop,10
WH02,Hoskote,PRD00291,Home,22
WH02,Hoskote,PRD00292,Grocery,26
WH02,Hoskote,PRD00293,Laptop,29
WH02,Hoskote,PRD00294,Fashion,12
WH02,Hoskote,PRD00295,Fashion,11
WH02,Hoskote,PRD00296,Beauty,9
WH02,Hoskote,PRD00297,Beauty,24
WH02,Hoskote,PRD00298,Mobile,26
WH02,Hoskote,PRD00299,Mobile,7
WH02,Hoskote,PRD00300,Grocery,33
WH02,Hoskote,PRD00301,Grocery,8
WH02,Hoskote,PRD00302,Laptop,22
WH02,Hoskote,PRD00303,Accessories,26
WH02,Hoskote,PRD00304,Home,31
WH02,Hoskote,PRD00305,Laptop,26
WH02,Hoskote,PRD00306,Accessories,29
WH02,Hoskote,PRD00307,Electronics,16
WH02,Hoskote,PRD00308,Laptop,29
WH02,Hoskote,PRD00309,Mobile,9
WH02,Hoskote,PRD00310,Grocery,32
WH02,Hoskote,PRD00311,Fashion,22
WH02,Hoskote,PRD00312,Accessories,29
WH02,Hoskote,PRD00313,Mobile,19
WH02,Hoskote,PRD00314,Laptop,25
WH02,Hoskote,PRD00315,Electronics,21
WH02,Hoskote,PRD00316,Grocery,27
WH02,Hoskote,PRD00317,Electronics,9
WH02,Hoskote,PRD00318,Laptop,8
WH02,Hoskote,PRD00319,Mobile,13
WH02,Hoskote,PRD00320,Laptop,11
WH02,Hoskote,PRD00321,Grocery,31
WH02,Hoskote,PRD00322,Grocery,13
WH02,Hoskote,PRD00323,Beauty,34
WH02,Hoskote,PRD00324,Laptop,16
WH02,Hoskote,PRD00325,Grocery,12
WH02,Hoskote,PRD00326,Home,29
WH02,Hoskote,PRD00327,Fashion,25
WH02,Hoskote,PRD00328,Mobile,20
WH02,Hoskote,PRD00329,Beauty,22
WH02,Hoskote,PRD00330,Beauty,27
WH02,Hoskote,PRD00331,Mobile,13
WH02,Hoskote,PRD00332,Electronics,34
WH02,Hoskote,PRD00333,Mobile,34
WH02,Hoskote,PRD00334,Beauty,25
WH02,Hoskote,PRD00335,Accessories,12
WH02,Hoskote,PRD00336,Grocery,26
WH02,Hoskote,PRD00337,Accessories,9
WH02,Hoskote,PRD00338,Grocery,7
WH02,Hoskote,PRD00339,Fashion,14
WH02,Hoskote,PRD00340,Accessories,19
WH02,Hoskote,PRD00341,Laptop,31
WH02,Hoskote,PRD00342,Laptop,27
WH02,Hoskote,PRD00343,Mobile,27
WH02,Hoskote,PRD00344,Laptop,18
WH02,Hoskote,PRD00345,Electronics,16
WH02,Hoskote,PRD00346,Beauty,17
WH02,Hoskote,PRD00347,Accessories,34
WH02,Hoskote,PRD00348,Grocery,8
WH02,Hoskote,PRD00349,Beauty,31
WH02,Hoskote,PRD00350,Accessories,23
WH02,Hoskote,PRD00351,Laptop,19
WH02,Hoskote,PRD00352,Fashion,27
WH02,Hoskote,PRD00353,Mobile,20
WH02,Hoskote,PRD00354,Home,31
WH02,Hoskote,PRD00355,Fashion,32
WH02,Hoskote,PRD00356,Accessories,18
WH02,Hoskote,PRD00357,Beauty,14
WH02,Hoskote,PRD00358,Electronics,23
WH02,Hoskote,PRD00359,Grocery,32
WH02,Hoskote,PRD00360,Fashion,12
WH02,Hoskote,PRD00361,Beauty,24
WH02,Hoskote,PRD00362,Grocery,24
WH02,Hoskote,PRD00363,Beauty,27
WH02,Hoskote,PRD00364,Laptop,10
WH02,Hoskote,PRD00365,Laptop,27
WH02,Hoskote,PRD00366,Electronics,32
WH02,Hoskote,PRD00367,Home,12
WH02,Hoskote,PRD00368,Grocery,13
WH02,Hoskote,PRD00369,Fashion,34
WH02,Hoskote,PRD00370,Beauty,12
WH02,Hoskote,PRD00371,Mobile,30
WH02,Hoskote,PRD00372,Beauty,20
WH02,Hoskote,PRD00373,Fashion,13
WH02,Hoskote,PRD00374,Laptop,31
WH02,Hoskote,PRD00375,Mobile,19
WH02,Hoskote,PRD00376,Fashion,21
WH02,Hoskote,PRD00377,Fashion,17
WH02,Hoskote,PRD00378,Accessories,23
WH02,Hoskote,PRD00379,Accessories,11
WH02,Hoskote,PRD00380,Home,17
WH02,Hoskote,PRD00381,Laptop,34
WH02,Hoskote,PRD00382,Fashion,14
WH02,Hoskote,PRD00383,Fashion,25
WH02,Hoskote,PRD00384,Mobile,16
WH02,Hoskote,PRD00385,Home,28
WH02,Hoskote,PRD00386,Fashion,10
WH02,Hoskote,PRD00387,Laptop,34
WH02,Hoskote,PRD00388,Mobile,19
WH02,Hoskote,PRD00389,Home,13
WH02,Hoskote,PRD00390,Laptop,9
WH02,Hoskote,PRD00391,Electronics,11
WH02,Hoskote,PRD00392,Electronics,21
WH02,Hoskote,PRD00393,Home,16
WH02,Hoskote,PRD00394,Electronics,30
WH02,Hoskote,PRD00395,Accessories,19
WH02,Hoskote,PRD00396,Electronics,13
WH02,Hoskote,PRD00397,Beauty,24
WH02,Hoskote,PRD00398,Home,26
WH02,Hoskote,PRD00399,Fashion,11
WH02,Hoskote,PRD00400,Grocery,11
WH02,Hoskote,PRD00401,Accessories,8
WH02,Hoskote,PRD00402,Laptop,27
WH02,Hoskote,PRD00403,Accessories,25
WH02,Hoskote,PRD00404,Fashion,20
WH02,Hoskote,PRD00405,Mobile,30
WH02,Hoskote,PRD00406,Mobile,29
WH02,Hoskote,PRD00407,Accessories,23
WH02,Hoskote,PRD00408,Grocery,31
WH02,Hoskote,PRD00409,Accessories,12
WH02,Hoskote,PRD00410,Fashion,10
WH02,Hoskote,PRD00411,Mobile,14
WH02,Hoskote,PRD00412,Laptop,8
WH02,Hoskote,PRD00413,Fashion,21
WH02,Hoskote,PRD00414,Mobile,33
WH02,Hoskote,PRD00415,Beauty,8
WH02,Hoskote,PRD00416,Mobile,10
WH02,Hoskote,PRD00417,Home,19
WH02,Hoskote,PRD00418,Mobile,33
WH02,Hoskote,PRD00419,Beauty,15
WH02,Hoskote,PRD00420,Laptop,21
WH02,Hoskote,PRD00421,Beauty,8
WH02,Hoskote,PRD00422,Fashion,11
WH02,Hoskote,PRD00423,Accessories,34
WH02,Hoskote,PRD00424,Mobile,34
WH02,Hoskote,PRD00425,Beauty,7
WH02,Hoskote,PRD00426,Electronics,33
WH02,Hoskote,PRD00427,Grocery,24
WH02,Hoskote,PRD00428,Mobile,31
WH02,Hoskote,PRD00429,Beauty,19
WH02,Hoskote,PRD00430,Home,21
WH02,Hoskote,PRD00431,Electronics,20
WH02,Hoskote,PRD00432,Electronics,25
WH02,Hoskote,PRD00433,Home,10
WH02,Hoskote,PRD00434,Laptop,7
WH02,Hoskote,PRD00435,Grocery,15
WH02,Hoskote,PRD00436,Home,26
WH02,Hoskote,PRD00437,Home,12
WH02,Hoskote,PRD00438,Fashion,25
WH02,Hoskote,PRD00439,Accessories,34
WH02,Hoskote,PRD00440,Laptop,9
WH02,Hoskote,PRD00441,Accessories,25
WH02,Hoskote,PRD00442,Laptop,19
WH02,Hoskote,PRD00443,Accessories,31
WH02,Hoskote,PRD00444,Fashion,11
WH02,Hoskote,PRD00445,Laptop,26
WH02,Hoskote,PRD00446,Home,30
WH02,Hoskote,PRD00447,Mobile,33
WH02,Hoskote,PRD00448,Home,26
WH02,Hoskote,PRD00449,Electronics,20
WH02,Hoskote,PRD00450,Grocery,24
WH02,Hoskote,PRD00451,Mobile,31
WH02,Hoskote,PRD00452,Accessories,22
WH02,Hoskote,PRD00453,Home,7
WH02,Hoskote,PRD00454,Laptop,33
WH02,Hoskote,PRD00455,Electronics,26
WH02,Hoskote,PRD00456,Grocery,25
WH02,Hoskote,PRD00457,Fashion,13
WH02,Hoskote,PRD00458,Grocery,25
WH02,Hoskote,PRD00459,Home,18
WH02,Hoskote,PRD00460,Beauty,25
WH02,Hoskote,PRD00461,Accessories,9
WH02,Hoskote,PRD00462,Laptop,25
WH02,Hoskote,PRD00463,Fashion,34
WH02,Hoskote,PRD00464,Home,8
WH02,Hoskote,PRD00465,Fashion,34
WH02,Hoskote,PRD00466,Accessories,18
WH02,Hoskote,PRD00467,Accessories,31
WH02,Hoskote,PRD00468,Grocery,28
WH02,Hoskote,PRD00469,Beauty,22
WH02,Hoskote,PRD00470,Accessories,27
WH02,Hoskote,PRD00471,Fashion,31
WH02,Hoskote,PRD00472,Mobile,18
WH02,Hoskote,PRD00473,Home,16
WH02,Hoskote,PRD00474,Mobile,25
WH02,Hoskote,PRD00475,Fashion,29
WH02,Hoskote,PRD00476,Grocery,28
WH02,Hoskote,PRD00477,Accessories,29
WH02,Hoskote,PRD00478,Beauty,19
WH02,Hoskote,PRD00479,Home,29
WH02,Hoskote,PRD00480,Grocery,10
WH02,Hoskote,PRD00481,Mobile,22
WH02,Hoskote,PRD00482,Laptop,7
WH02,Hoskote,PRD00483,Accessories,16
WH02,Hoskote,PRD00484,Beauty,17
WH02,Hoskote,PRD00485,Mobile,18
WH02,Hoskote,PRD00486,Beauty,26
WH02,Hoskote,PRD00487,Grocery,17
WH02,Hoskote,PRD00488,Laptop,19
WH02,Hoskote,PRD00489,Accessories,13
WH02,Hoskote,PRD00490,Accessories,17
WH02,Hoskote,PRD00491,Grocery,13
WH02,Hoskote,PRD00492,Home,9
WH02,Hoskote,PRD00493,Electronics,23
WH02,Hoskote,PRD00494,Fashion,25
WH02,Hoskote,PRD00495,Fashion,24
WH02,Hoskote,PRD00496,Home,19
WH02,Hoskote,PRD00497,Grocery,17
WH02,Hoskote,PRD00498,Electronics,31
WH02,Hoskote,PRD00499,Beauty,21
WH02,Hoskote,PRD00500,Fashion,20
WH02,Hoskote,PRD00501,Beauty,7
WH02,Hoskote,PRD00502,Grocery,16
WH02,Hoskote,PRD00503,Grocery,17
WH02,Hoskote,PRD00504,Accessories,18
WH02,Hoskote,PRD00505,Grocery,23
WH02,Hoskote,PRD00506,Grocery,21
WH02,Hoskote,PRD00507,Fashion,24
WH02,Hoskote,PRD00508,Electronics,28
WH02,Hoskote,PRD00509,Fashion,29
WH02,Hoskote,PRD00510,Accessories,27
WH02,Hoskote,PRD00511,Home,33
WH02,Hoskote,PRD00512,Beauty,7
WH02,Hoskote,PRD00513,Electronics,12
WH02,Hoskote,PRD00514,Fashion,7
WH02,Hoskote,PRD00515,Accessories,25
WH02,Hoskote,PRD00516,Grocery,32
WH02,Hoskote,PRD00517,Home,13
WH02,Hoskote,PRD00518,Laptop,32
WH02,Hoskote,PRD00519,Home,8
WH02,Hoskote,PRD00520,Mobile,33
WH02,Hoskote,PRD00521,Beauty,16
WH02,Hoskote,PRD00522,Laptop,9
WH02,Hoskote,PRD00523,Electronics,20
WH02,Hoskote,PRD00524,Electronics,14
WH02,Hoskote,PRD00525,Grocery,14
WH02,Hoskote,PRD00526,Mobile,15
WH02,Hoskote,PRD00527,Beauty,29
WH02,Hoskote,PRD00528,Beauty,22
WH02,Hoskote,PRD00529,Mobile,15
WH02,Hoskote,PRD00530,Electronics,24
WH02,Hoskote,PRD00531,Home,27
WH02,Hoskote,PRD00532,Beauty,14
WH02,Hoskote,PRD00533,Home,18
WH02,Hoskote,PRD00534,Laptop,10
WH02,Hoskote,PRD00535,Grocery,12
WH02,Hoskote,PRD00536,Home,26
WH02,Hoskote,PRD00537,Fashion,12
WH02,Hoskote,PRD00538,Laptop,21
WH02,Hoskote,PRD00539,Beauty,26
WH02,Hoskote,PRD00540,Beauty,9
WH02,Hoskote,PRD00541,Grocery,22
WH02,Hoskote,PRD00542,Home,14
WH02,Hoskote,PRD00543,Home,33
WH02,Hoskote,PRD00544,Electronics,20
WH02,Hoskote,PRD00545,Electronics,29
WH02,Hoskote,PRD00546,Electronics,22
WH02,Hoskote,PRD00547,Mobile,8
WH02,Hoskote,PRD00548,Grocery,24
WH02,Hoskote,PRD00549,Accessories,33
WH02,Hoskote,PRD00550,Electronics,23
WH02,Hoskote,PRD00551,Laptop,29
WH02,Hoskote,PRD00552,Fashion,31
WH02,Hoskote,PRD00553,Fashion,13
WH02,Hoskote,PRD00554,Electronics,12
WH02,Hoskote,PRD00555,Home,24
WH02,Hoskote,PRD00556,Home,18
WH02,Hoskote,PRD00557,Electronics,30
WH02,Hoskote,PRD00558,Fashion,32
WH02,Hoskote,PRD00559,Mobile,16
WH02,Hoskote,PRD00560,Grocery,13
WH02,Hoskote,PRD00561,Grocery,28
WH02,Hoskote,PRD00562,Laptop,14
WH02,Hoskote,PRD00563,Fashion,30
WH02,Hoskote,PRD00564,Mobile,18
WH02,Hoskote,PRD00565,Mobile,25
WH02,Hoskote,PRD00566,Mobile,9
WH02,Hoskote,PRD00567,Grocery,24
WH02,Hoskote,PRD00568,Electronics,19
WH02,Hoskote,PRD00569,Electronics,23
WH02,Hoskote,PRD00570,Laptop,11
WH02,Hoskote,PRD00571,Mobile,27
WH02,Hoskote,PRD00572,Grocery,31
WH02,Hoskote,PRD00573,Home,13
WH02,Hoskote,PRD00574,Fashion,9
WH02,Hoskote,PRD00575,Beauty,7
WH02,Hoskote,PRD00576,Grocery,24
WH02,Hoskote,PRD00577,Electronics,23
WH02,Hoskote,PRD00578,Fashion,22
WH02,Hoskote,PRD00579,Fashion,13
WH02,Hoskote,PRD00580,Accessories,17
WH02,Hoskote,PRD00581,Home,23
WH02,Hoskote,PRD00582,Mobile,20
WH02,Hoskote,PRD00583,Fashion,34
WH02,Hoskote,PRD00584,Accessories,10
WH02,Hoskote,PRD00585,Grocery,26
WH02,Hoskote,PRD00586,Fashion,18
WH02,Hoskote,PRD00587,Grocery,18
WH02,Hoskote,PRD00588,Mobile,27
WH02,Hoskote,PRD00589,Home,26
WH02,Hoskote,PRD00590,Grocery,34
WH02,Hoskote,PRD00591,Fashion,10
WH02,Hoskote,PRD00592,Accessories,9
WH02,Hoskote,PRD00593,Fashion,27
WH02,Hoskote,PRD00594,Home,23
WH02,Hoskote,PRD00595,Grocery,14
WH02,Hoskote,PRD00596,Electronics,9
WH02,Hoskote,PRD00597,Accessories,9
WH02,Hoskote,PRD00598,Grocery,32
WH02,Hoskote,PRD00599,Beauty,12
WH02,Hoskote,PRD00600,Mobile,16
WH02,Hoskote,PRD00601,Accessories,13
WH02,Hoskote,PRD00602,Home,16
WH02,Hoskote,PRD00603,Electronics,8
WH02,Hoskote,PRD00604,Grocery,21
WH02,Hoskote,PRD00605,Home,8
WH02,Hoskote,PRD00606,Accessories,29
WH02,Hoskote,PRD00607,Beauty,13
WH02,Hoskote,PRD00608,Accessories,22
WH02,Hoskote,PRD00609,Mobile,31
WH02,Hoskote,PRD00610,Fashion,25
WH02,Hoskote,PRD00611,Beauty,21
WH02,Hoskote,PRD00612,Laptop,16
WH02,Hoskote,PRD00613,Mobile,16
WH02,Hoskote,PRD00614,Mobile,25
WH02,Hoskote,PRD00615,Laptop,34
WH02,Hoskote,PRD00616,Home,25
WH02,Hoskote,PRD00617,Accessories,22
WH02,Hoskote,PRD00618,Home,27
WH02,Hoskote,PRD00619,Mobile,20
WH02,Hoskote,PRD00620,Laptop,8
WH02,Hoskote,PRD00621,Grocery,22
WH02,Hoskote,PRD00622,Accessories,33
WH02,Hoskote,PRD00623,Home,11
WH02,Hoskote,PRD00624,Electronics,26
WH02,Hoskote,PRD00625,Accessories,12
WH02,Hoskote,PRD00626,Fashion,22
WH02,Hoskote,PRD00627,Grocery,9
WH02,Hoskote,PRD00628,Fashion,19
WH02,Hoskote,PRD00629,Beauty,28
WH02,Hoskote,PRD00630,Laptop,16
WH02,Hoskote,PRD00631,Electronics,25
WH02,Hoskote,PRD00632,Beauty,29
WH02,Hoskote,PRD00633,Grocery,32
WH02,Hoskote,PRD00634,Electronics,13
WH02,Hoskote,PRD00635,Fashion,18
WH02,Hoskote,PRD00636,Home,11
WH02,Hoskote,PRD00637,Accessories,34
WH02,Hoskote,PRD00638,Accessories,32
WH02,Hoskote,PRD00639,Beauty,22
WH02,Hoskote,PRD00640,Home,30
WH02,Hoskote,PRD00641,Beauty,21
WH02,Hoskote,PRD00642,Accessories,24
WH02,Hoskote,PRD00643,Accessories,9
WH02,Hoskote,PRD00644,Mobile,28
WH02,Hoskote,PRD00645,Mobile,10
WH02,Hoskote,PRD00646,Grocery,30
WH02,Hoskote,PRD00647,Mobile,28
WH02,Hoskote,PRD00648,Grocery,26
WH02,Hoskote,PRD00649,Laptop,8
WH02,Hoskote,PRD00650,Electronics,15
WH02,Hoskote,PRD00651,Laptop,14
WH02,Hoskote,PRD00652,Mobile,17
WH02,Hoskote,PRD00653,Laptop,9
WH02,Hoskote,PRD00654,Home,33
WH02,Hoskote,PRD00655,Accessories,22
WH02,Hoskote,PRD00656,Mobile,15
WH02,Hoskote,PRD00657,Electronics,18
WH02,Hoskote,PRD00658,Grocery,19
WH02,Hoskote,PRD00659,Accessories,23
WH02,Hoskote,PRD00660,Laptop,21
WH02,Hoskote,PRD00661,Accessories,32
WH02,Hoskote,PRD00662,Laptop,20
WH02,Hoskote,PRD00663,Grocery,34
WH02,Hoskote,PRD00664,Grocery,30
WH02,Hoskote,PRD00665,Electronics,12
WH02,Hoskote,PRD00666,Fashion,33
WH02,Hoskote,PRD00667,Mobile,10
WH02,Hoskote,PRD00668,Grocery,29
WH02,Hoskote,PRD00669,Fashion,17
WH02,Hoskote,PRD00670,Fashion,31
WH02,Hoskote,PRD00671,Beauty,31
WH02,Hoskote,PRD00672,Beauty,29
WH02,Hoskote,PRD00673,Laptop,29
WH02,Hoskote,PRD00674,Laptop,15
WH02,Hoskote,PRD00675,Fashion,9
WH02,Hoskote,PRD00676,Home,18
WH02,Hoskote,PRD00677,Beauty,11
WH02,Hoskote,PRD00678,Fashion,26
WH02,Hoskote,PRD00679,Accessories,16
WH02,Hoskote,PRD00680,Accessories,34
WH02,Hoskote,PRD00681,Home,24
WH02,Hoskote,PRD00682,Beauty,30
WH02,Hoskote,PRD00683,Laptop,10
WH02,Hoskote,PRD00684,Laptop,31
WH02,Hoskote,PRD00685,Accessories,32
WH02,Hoskote,PRD00686,Electronics,20
WH02,Hoskote,PRD00687,Beauty,23
WH02,Hoskote,PRD00688,Grocery,28
WH02,Hoskote,PRD00689,Laptop,11
WH02,Hoskote,PRD00690,Laptop,21
WH02,Hoskote,PRD00691,Accessories,18
WH02,Hoskote,PRD00692,Mobile,11
WH02,Hoskote,PRD00693,Electronics,17
WH02,Hoskote,PRD00694,Fashion,8
WH02,Hoskote,PRD00695,Home,7
WH02,Hoskote,PRD00696,Home,10
WH02,Hoskote,PRD00697,Mobile,33
WH02,Hoskote,PRD00698,Accessories,22
WH02,Hoskote,PRD00699,Beauty,34
WH02,Hoskote,PRD00700,Mobile,19
WH02,Hoskote,PRD00701,Electronics,15
WH02,Hoskote,PRD00702,Accessories,21
WH02,Hoskote,PRD00703,Laptop,19
WH02,Hoskote,PRD00704,Mobile,9
WH02,Hoskote,PRD00705,Beauty,24
WH02,Hoskote,PRD00706,Home,13
WH02,Hoskote,PRD00707,Beauty,24
WH02,Hoskote,PRD00708,Electronics,25
WH02,Hoskote,PRD00709,Home,11
WH02,Hoskote,PRD00710,Fashion,8
WH02,Hoskote,PRD00711,Fashion,28
WH02,Hoskote,PRD00712,Grocery,19
WH02,Hoskote,PRD00713,Fashion,8
WH02,Hoskote,PRD00714,Beauty,34
WH02,Hoskote,PRD00715,Grocery,8
WH02,Hoskote,PRD00716,Fashion,26
WH02,Hoskote,PRD00717,Home,34
WH02,Hoskote,PRD00718,Mobile,13
WH02,Hoskote,PRD00719,Laptop,10
WH02,Hoskote,PRD00720,Mobile,10
WH02,Hoskote,PRD00721,Home,15
WH02,Hoskote,PRD00722,Fashion,9
WH02,Hoskote,PRD00723,Laptop,26
WH02,Hoskote,PRD00724,Fashion,8
WH02,Hoskote,PRD00725,Mobile,21
WH02,Hoskote,PRD00726,Laptop,34
WH02,Hoskote,PRD00727,Grocery,29
WH02,Hoskote,PRD00728,Beauty,24
WH02,Hoskote,PRD00729,Fashion,15
WH02,Hoskote,PRD00730,Accessories,24
WH02,Hoskote,PRD00731,Home,21
WH02,Hoskote,PRD00732,Laptop,18
WH02,Hoskote,PRD00733,Electronics,10
WH02,Hoskote,PRD00734,Home,31
WH02,Hoskote,PRD00735,Home,19
WH02,Hoskote,PRD00736,Mobile,12
WH02,Hoskote,PRD00737,Laptop,17
WH02,Hoskote,PRD00738,Laptop,18
WH02,Hoskote,PRD00739,Laptop,30
WH02,Hoskote,PRD00740,Accessories,27
WH02,Hoskote,PRD00741,Electronics,28
WH02,Hoskote,PRD00742,Beauty,7
WH02,Hoskote,PRD00743,Mobile,18
WH02,Hoskote,PRD00744,Electronics,20
WH02,Hoskote,PRD00745,Laptop,7
WH02,Hoskote,PRD00746,Accessories,14
WH02,Hoskote,PRD00747,Grocery,28
WH02,Hoskote,PRD00748,Accessories,10
WH02,Hoskote,PRD00749,Beauty,21
WH02,Hoskote,PRD00750,Fashion,13
WH02,Hoskote,PRD00751,Mobile,7
WH02,Hoskote,PRD00752,Home,13
WH02,Hoskote,PRD00753,Grocery,34
WH02,Hoskote,PRD00754,Grocery,29
WH02,Hoskote,PRD00755,Grocery,33
WH02,Hoskote,PRD00756,Accessories,20
WH02,Hoskote,PRD00757,Beauty,10
WH02,Hoskote,PRD00758,Fashion,22
WH02,Hoskote,PRD00759,Beauty,19
WH02,Hoskote,PRD00760,Mobile,30
WH02,Hoskote,PRD00761,Home,9
WH02,Hoskote,PRD00762,Laptop,20
WH02,Hoskote,PRD00763,Fashion,11
WH02,Hoskote,PRD00764,Laptop,16
WH02,Hoskote,PRD00765,Grocery,27
WH02,Hoskote,PRD00766,Accessories,20
WH02,Hoskote,PRD00767,Accessories,17
WH02,Hoskote,PRD00768,Fashion,18
WH02,Hoskote,PRD00769,Mobile,19
WH02,Hoskote,PRD00770,Grocery,28
WH02,Hoskote,PRD00771,Beauty,31
WH02,Hoskote,PRD00772,Laptop,33
WH02,Hoskote,PRD00773,Electronics,29
WH02,Hoskote,PRD00774,Beauty,15
WH02,Hoskote,PRD00775,Accessories,26
WH02,Hoskote,PRD00776,Beauty,19
WH02,Hoskote,PRD00777,Grocery,14
WH02,Hoskote,PRD00778,Home,30
WH02,Hoskote,PRD00779,Home,8
WH02,Hoskote,PRD00780,Grocery,32
WH02,Hoskote,PRD00781,Beauty,19
WH02,Hoskote,PRD00782,Laptop,24
WH02,Hoskote,PRD00783,Electronics,25
WH02,Hoskote,PRD00784,Home,32
WH02,Hoskote,PRD00785,Accessories,24
WH02,Hoskote,PRD00786,Beauty,24
WH02,Hoskote,PRD00787,Home,8
WH02,Hoskote,PRD00788,Electronics,21
WH02,Hoskote,PRD00789,Fashion,11
WH02,Hoskote,PRD00790,Beauty,27
WH02,Hoskote,PRD00791,Mobile,21
WH02,Hoskote,PRD00792,Beauty,26
WH02,Hoskote,PRD00793,Fashion,8
WH02,Hoskote,PRD00794,Electronics,9
WH02,Hoskote,PRD00795,Fashion,27
WH02,Hoskote,PRD00796,Electronics,9
WH02,Hoskote,PRD00797,Fashion,8
WH02,Hoskote,PRD00798,Accessories,7
WH02,Hoskote,PRD00799,Grocery,33
WH02,Hoskote,PRD00800,Electronics,27
WH02,Hoskote,PRD00801,Fashion,16
WH02,Hoskote,PRD00802,Fashion,15
WH02,Hoskote,PRD00803,Electronics,16
WH02,Hoskote,PRD00804,Electronics,28
WH02,Hoskote,PRD00805,Accessories,25
WH02,Hoskote,PRD00806,Accessories,12
WH02,Hoskote,PRD00807,Accessories,11
WH02,Hoskote,PRD00808,Laptop,9
WH02,Hoskote,PRD00809,Accessories,25
WH02,Hoskote,PRD00810,Mobile,28
WH02,Hoskote,PRD00811,Electronics,14
WH02,Hoskote,PRD00812,Beauty,7
WH02,Hoskote,PRD00813,Electronics,9
WH02,Hoskote,PRD00814,Laptop,34
WH02,Hoskote,PRD00815,Laptop,15
WH02,Hoskote,PRD00816,Laptop,28
WH02,Hoskote,PRD00817,Mobile,24
WH02,Hoskote,PRD00818,Grocery,17
WH02,Hoskote,PRD00819,Mobile,12
WH02,Hoskote,PRD00820,Electronics,10
WH02,Hoskote,PRD00821,Accessories,24
WH02,Hoskote,PRD00822,Electronics,28
WH02,Hoskote,PRD00823,Beauty,25
WH02,Hoskote,PRD00824,Mobile,21
WH02,Hoskote,PRD00825,Fashion,8
WH02,Hoskote,PRD00826,Home,34
WH02,Hoskote,PRD00827,Electronics,29
WH02,Hoskote,PRD00828,Beauty,15
WH02,Hoskote,PRD00829,Beauty,34
WH02,Hoskote,PRD00830,Laptop,23
WH02,Hoskote,PRD00831,Beauty,23
WH02,Hoskote,PRD00832,Electronics,27
WH02,Hoskote,PRD00833,Grocery,29
WH02,Hoskote,PRD00834,Grocery,25
WH02,Hoskote,PRD00835,Electronics,10
WH02,Hoskote,PRD00836,Mobile,16
WH02,Hoskote,PRD00837,Home,32
WH02,Hoskote,PRD00838,Laptop,13
WH02,Hoskote,PRD00839,Fashion,17
WH02,Hoskote,PRD00840,Mobile,19
WH02,Hoskote,PRD00841,Laptop,19
WH02,Hoskote,PRD00842,Accessories,24
